idLigneBonCommandeSortie,fk_BonCommandeSortie,Article,designation,quantiteProduitCommande,priorite,termine,source
372051,BC-2885,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
372052,BC-2885,PJ00160,TORTITOS BACON,400,1,0,groupe_ethique_et_sante
372053,BC-2885,PJ00159,TORTITOS POULET MAÏS,240,1,0,groupe_ethique_et_sante
370942,BC-2886,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
370943,BC-2886,PJ00236,Barre crisp chocolat 35g,50,1,0,groupe_ethique_et_sante
370944,BC-2886,PJ00241,Barre crisp fruits rouges 35g,40,1,0,groupe_ethique_et_sante
370945,BC-2886,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
370946,BC-2886,PJ00178,Biscuit cacao pépite chocolat,360,1,0,groupe_ethique_et_sante
370947,BC-2886,10357,Biscuits au chocolat,360,1,0,groupe_ethique_et_sante
370948,BC-2886,13129,Biscuits fruits rouges,360,1,0,groupe_ethique_et_sante
370949,BC-2886,08730,Biscuits orange,360,1,0,groupe_ethique_et_sante
370950,BC-2886,sp-plaqCN,Plaquette CN A5 3 volets,50,1,0,groupe_ethique_et_sante
370951,BC-2886,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
370952,BC-2886,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
370993,BC-2887,11786,Barre (Cacao)chocolat ronde,126,1,0,groupe_ethique_et_sante
370994,BC-2887,PJ00178,Biscuit cacao pépite chocolat,72,1,0,groupe_ethique_et_sante
370995,BC-2887,13129,Biscuits fruits rouges,72,1,0,groupe_ethique_et_sante
370996,BC-2887,08730,Biscuits orange,72,1,0,groupe_ethique_et_sante
370997,BC-2887,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
370998,BC-2887,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
370999,BC-2887,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
371000,BC-2887,CNMULTIVIT,Multi-vitamines et Minéraux,30,1,0,groupe_ethique_et_sante
371001,BC-2887,PJ00131,PAIN CEREALES (2 tranches),144,1,0,groupe_ethique_et_sante
371002,BC-2887,PB01237,Pancake,130,1,0,groupe_ethique_et_sante
371004,BC-2887,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
371003,BC-2887,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
371638,BC-2888,CNSTRESS2,Anti stress 2,30,1,0,groupe_ethique_et_sante
371639,BC-2888,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
371640,BC-2888,PJ00083,Barre crisp caramel,336,1,0,groupe_ethique_et_sante
371641,BC-2888,PJ00236,Barre crisp chocolat 35g,600,1,0,groupe_ethique_et_sante
371642,BC-2888,PJ00237,Barre crisp coco 35g,400,1,0,groupe_ethique_et_sante
371643,BC-2888,PJ00241,Barre crisp fruits rouges 35g,240,1,0,groupe_ethique_et_sante
371644,BC-2888,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
371645,BC-2888,PJ00178,Biscuit cacao pépite chocolat,1440,1,0,groupe_ethique_et_sante
371646,BC-2888,10357,Biscuits au chocolat,2520,1,0,groupe_ethique_et_sante
371647,BC-2888,13129,Biscuits fruits rouges,864,1,0,groupe_ethique_et_sante
371648,BC-2888,08730,Biscuits orange,864,1,0,groupe_ethique_et_sante
371649,BC-2888,13579,Boisson chocolat au lait,150,1,0,groupe_ethique_et_sante
371650,BC-2888,PJ00284,Bouchées chocolat blanc,200,1,0,groupe_ethique_et_sante
371651,BC-2888,PJ00153,BOUTEILLE BOISSON FRAMBOISE,60,1,0,groupe_ethique_et_sante
371652,BC-2888,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,60,1,0,groupe_ethique_et_sante
371653,BC-2888,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
371654,BC-2888,CNTRANS,Confort Transit (90),10,1,0,groupe_ethique_et_sante
371655,BC-2888,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
371656,BC-2888,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
371657,BC-2888,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
371658,BC-2888,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
371659,BC-2888,PJ00131,PAIN CEREALES (2 tranches),1152,1,0,groupe_ethique_et_sante
371660,BC-2888,FS17,Pain de mie (2 tranches),1200,1,0,groupe_ethique_et_sante
371661,BC-2888,sp-plaqCN,Plaquette CN A5 3 volets,50,1,0,groupe_ethique_et_sante
371662,BC-2888,PJ00224,Saucisson,100,1,0,groupe_ethique_et_sante
371663,BC-2888,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
371664,BC-2888,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
371665,BC-2888,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
371666,BC-2888,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
375330,BC-2889,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
375331,BC-2889,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
375332,BC-2889,PJ00236,Barre crisp chocolat 35g,350,1,0,groupe_ethique_et_sante
375333,BC-2889,PJ00241,Barre crisp fruits rouges 35g,400,1,0,groupe_ethique_et_sante
375334,BC-2889,BC3704,barre Vanille Amande (low sugar),450,1,0,groupe_ethique_et_sante
375335,BC-2889,PJ00178,Biscuit cacao pépite chocolat,576,1,0,groupe_ethique_et_sante
375336,BC-2889,10357,Biscuits au chocolat,1656,1,0,groupe_ethique_et_sante
375337,BC-2889,08730,Biscuits orange,576,1,0,groupe_ethique_et_sante
375338,BC-2889,PJ00153,BOUTEILLE BOISSON FRAMBOISE,48,1,0,groupe_ethique_et_sante
375339,BC-2889,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,12,1,0,groupe_ethique_et_sante
375340,BC-2889,PJ00287,Bouteille boisson vanille,48,1,0,groupe_ethique_et_sante
375341,BC-2889,PJ00130,Chips oignon,240,1,0,groupe_ethique_et_sante
375342,BC-2889,PJ00292,Chorizo,100,1,0,groupe_ethique_et_sante
375343,BC-2889,CNARTI1,Confort Articulaire (60),30,1,0,groupe_ethique_et_sante
375344,BC-2889,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
375345,BC-2889,CNTRANS,Confort Transit (90),20,1,0,groupe_ethique_et_sante
375346,BC-2889,ENxxx,Entremet délice aux fraises,150,1,0,groupe_ethique_et_sante
375347,BC-2889,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
375348,BC-2889,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
375349,BC-2889,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
375350,BC-2889,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
375351,BC-2889,BG428,Flan Patissier caramel,500,1,0,groupe_ethique_et_sante
375352,BC-2889,BG426,Flan Patissier chocolat,300,1,0,groupe_ethique_et_sante
375353,BC-2889,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
375354,BC-2889,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
375355,BC-2889,BG425,Flan Patissier vanille,400,1,0,groupe_ethique_et_sante
375356,BC-2889,CNMGF2,M.G.F.2,90,1,0,groupe_ethique_et_sante
375357,BC-2889,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
375358,BC-2889,PJ00131,PAIN CEREALES (2 tranches),288,1,0,groupe_ethique_et_sante
375359,BC-2889,FS17,Pain de mie (2 tranches),300,1,0,groupe_ethique_et_sante
375360,BC-2889,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
375361,BC-2889,PJ00224,Saucisson,450,1,0,groupe_ethique_et_sante
375362,BC-2889,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
375363,BC-2889,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
375364,BC-2889,PC01691,Stick draineur thé citron 7g,900,1,0,groupe_ethique_et_sante
375365,BC-2889,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
375366,BC-2889,PC01693,Stick draineur thé pêche 7g,1200,1,0,groupe_ethique_et_sante
375367,BC-2889,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
371748,BC-2890,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
371747,BC-2890,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
371742,BC-2890,PJ00178,Biscuit cacao pépite chocolat,288,1,0,groupe_ethique_et_sante
371744,BC-2890,13129,Biscuits fruits rouges,72,1,0,groupe_ethique_et_sante
371743,BC-2890,08730,Biscuits orange,360,1,0,groupe_ethique_et_sante
371762,BC-2890,13579,Boisson chocolat au lait,150,1,0,groupe_ethique_et_sante
371765,BC-2890,PJ00153,BOUTEILLE BOISSON FRAMBOISE,24,1,0,groupe_ethique_et_sante
371767,BC-2890,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,36,1,0,groupe_ethique_et_sante
371761,BC-2890,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
371755,BC-2890,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
371768,BC-2890,PJ00292,Chorizo,50,1,0,groupe_ethique_et_sante
371753,BC-2890,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
371759,BC-2890,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
371760,BC-2890,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
371764,BC-2890,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
371752,BC-2890,BG427,Flan Patissier cafe,200,1,0,groupe_ethique_et_sante
371751,BC-2890,BG428,Flan Patissier caramel,200,1,0,groupe_ethique_et_sante
371750,BC-2890,BG426,Flan Patissier chocolat,200,1,0,groupe_ethique_et_sante
371754,BC-2890,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
371749,BC-2890,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
371763,BC-2890,CNMGF2,M.G.F.2,60,1,0,groupe_ethique_et_sante
371769,BC-2890,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
371739,BC-2890,PJ00131,PAIN CEREALES (2 tranches),720,1,0,groupe_ethique_et_sante
371746,BC-2890,FS17,Pain de mie (2 tranches),300,1,0,groupe_ethique_et_sante
371756,BC-2890,PJ00224,Saucisson,100,1,0,groupe_ethique_et_sante
371766,BC-2890,FS18SF800,Soupe aux cêpes,100,1,0,groupe_ethique_et_sante
371757,BC-2890,08223,Soupe de legumes,150,1,0,groupe_ethique_et_sante
371745,BC-2890,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
371741,BC-2890,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
371740,BC-2890,PC01693,Stick draineur thé pêche 7g,600,1,0,groupe_ethique_et_sante
371758,BC-2890,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
371770,BC-2890,08205,Veloute asperge,150,1,0,groupe_ethique_et_sante
373877,BC-2891,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
373878,BC-2891,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
373879,BC-2891,PJ00083,Barre crisp caramel,840,1,0,groupe_ethique_et_sante
373880,BC-2891,PJ00236,Barre crisp chocolat 35g,750,1,0,groupe_ethique_et_sante
373881,BC-2891,PJ00237,Barre crisp coco 35g,1000,1,0,groupe_ethique_et_sante
373882,BC-2891,PJ00241,Barre crisp fruits rouges 35g,80,1,0,groupe_ethique_et_sante
373883,BC-2891,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
373884,BC-2891,PJ00178,Biscuit cacao pépite chocolat,1440,1,0,groupe_ethique_et_sante
373885,BC-2891,13129,Biscuits fruits rouges,1440,1,0,groupe_ethique_et_sante
373886,BC-2891,08730,Biscuits orange,1440,1,0,groupe_ethique_et_sante
373887,BC-2891,PJ00284,Bouchées chocolat blanc,100,1,0,groupe_ethique_et_sante
373888,BC-2891,PJ00153,BOUTEILLE BOISSON FRAMBOISE,240,1,0,groupe_ethique_et_sante
373889,BC-2891,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,240,1,0,groupe_ethique_et_sante
373890,BC-2891,PJ00130,Chips oignon,80,1,0,groupe_ethique_et_sante
373891,BC-2891,PJ00292,Chorizo,250,1,0,groupe_ethique_et_sante
373892,BC-2891,PLxxx,crème aux oeufs,150,1,0,groupe_ethique_et_sante
373893,BC-2891,PB01020,Dessert choco caramel pépite sans gluten,150,1,0,groupe_ethique_et_sante
373894,BC-2891,12771,Desserts chocolat,450,1,0,groupe_ethique_et_sante
373895,BC-2891,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
373896,BC-2891,BG400,Entremets noix de coco,100,1,0,groupe_ethique_et_sante
373897,BC-2891,BG435,Entremets poire belle hel,200,1,0,groupe_ethique_et_sante
373898,BC-2891,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
373899,BC-2891,BG426,Flan Patissier chocolat,300,1,0,groupe_ethique_et_sante
373900,BC-2891,BG434,Flan Patissier citron,200,1,0,groupe_ethique_et_sante
373901,BC-2891,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
373902,BC-2891,BG425,Flan Patissier vanille,400,1,0,groupe_ethique_et_sante
373903,BC-2891,PJ00131,PAIN CEREALES (2 tranches),1728,1,0,groupe_ethique_et_sante
373904,BC-2891,FS171RN310302,Pain de mie,64,1,0,groupe_ethique_et_sante
373905,BC-2891,FS17,Pain de mie (2 tranches),600,1,0,groupe_ethique_et_sante
373906,BC-2891,PB01237,Pancake,130,1,0,groupe_ethique_et_sante
373907,BC-2891,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
373908,BC-2891,11664,Puree de pomme de terre,300,1,0,groupe_ethique_et_sante
373909,BC-2891,PJ00224,Saucisson,250,1,0,groupe_ethique_et_sante
373910,BC-2891,PC01691,Stick draineur thé citron 7g,300,1,0,groupe_ethique_et_sante
373911,BC-2891,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
373912,BC-2891,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
373076,BC-2892,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
373077,BC-2892,PJ00178,Biscuit cacao pépite chocolat,72,1,0,groupe_ethique_et_sante
373078,BC-2892,13129,Biscuits fruits rouges,72,1,0,groupe_ethique_et_sante
373079,BC-2892,08730,Biscuits orange,72,1,0,groupe_ethique_et_sante
373080,BC-2892,PJ00153,BOUTEILLE BOISSON FRAMBOISE,12,1,0,groupe_ethique_et_sante
373081,BC-2892,FS17,Pain de mie (2 tranches),150,1,0,groupe_ethique_et_sante
373082,BC-2892,SRNPC2,Sacs petit format,300,1,0,groupe_ethique_et_sante
375958,BC-2893,BC3707,Barre céréalière Fruits rouges,108,1,0,groupe_ethique_et_sante
375959,BC-2893,PJ00083,Barre crisp caramel,224,1,0,groupe_ethique_et_sante
375960,BC-2893,PJ00236,Barre crisp chocolat 35g,200,1,0,groupe_ethique_et_sante
375961,BC-2893,PJ00237,Barre crisp coco 35g,150,1,0,groupe_ethique_et_sante
375962,BC-2893,BC3719,Barre Praline,150,1,0,groupe_ethique_et_sante
375963,BC-2893,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
375964,BC-2893,PJ00178,Biscuit cacao pépite chocolat,648,1,0,groupe_ethique_et_sante
375965,BC-2893,10357,Biscuits au chocolat,504,1,0,groupe_ethique_et_sante
375966,BC-2893,13129,Biscuits fruits rouges,144,1,0,groupe_ethique_et_sante
375967,BC-2893,08730,Biscuits orange,504,1,0,groupe_ethique_et_sante
375968,BC-2893,12481,Boisson chocolat intense,150,1,0,groupe_ethique_et_sante
375969,BC-2893,PJ00153,BOUTEILLE BOISSON FRAMBOISE,60,1,0,groupe_ethique_et_sante
375970,BC-2893,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,60,1,0,groupe_ethique_et_sante
375971,BC-2893,PB00666-01,Cake minute chocolat,130,1,0,groupe_ethique_et_sante
375972,BC-2893,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
375973,BC-2893,BG309,Crepes orange,100,1,0,groupe_ethique_et_sante
375974,BC-2893,PB01020,Dessert choco caramel pépite sans gluten,150,1,0,groupe_ethique_et_sante
375975,BC-2893,12771,Desserts chocolat,150,1,0,groupe_ethique_et_sante
375976,BC-2893,12773,Desserts entremet vanille,150,1,0,groupe_ethique_et_sante
375977,BC-2893,BG504,Entremets pomme caramel,100,1,0,groupe_ethique_et_sante
375978,BC-2893,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
375979,BC-2893,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
375980,BC-2893,BG425,Flan Patissier vanille,100,1,0,groupe_ethique_et_sante
375981,BC-2893,CNMGF2,M.G.F.2,30,1,0,groupe_ethique_et_sante
375982,BC-2893,PJ00131,PAIN CEREALES (2 tranches),576,1,0,groupe_ethique_et_sante
375983,BC-2893,FS17,Pain de mie (2 tranches),600,1,0,groupe_ethique_et_sante
375984,BC-2893,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
375985,BC-2893,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
375986,BC-2893,13589,Riz au lait,150,1,0,groupe_ethique_et_sante
375987,BC-2893,PJ00224,Saucisson,50,1,0,groupe_ethique_et_sante
375988,BC-2893,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
375989,BC-2893,PC01691,Stick draineur thé citron 7g,600,1,0,groupe_ethique_et_sante
375990,BC-2893,PC01692,Stick draineur thé fruits rouges  7g,300,1,0,groupe_ethique_et_sante
375991,BC-2893,PC01693,Stick draineur thé pêche 7g,300,1,0,groupe_ethique_et_sante
375992,BC-2893,PJ00160,TORTITOS BACON,80,1,0,groupe_ethique_et_sante
375993,BC-2893,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
374743,BC-2894,11786,Barre (Cacao)chocolat ronde,252,1,0,groupe_ethique_et_sante
374744,BC-2894,BC3707,Barre céréalière Fruits rouges,324,1,0,groupe_ethique_et_sante
374745,BC-2894,BC3706,Barre céréalière Raisin amande,108,1,0,groupe_ethique_et_sante
374746,BC-2894,PJ00083,Barre crisp caramel,168,1,0,groupe_ethique_et_sante
374747,BC-2894,PJ00236,Barre crisp chocolat 35g,850,1,0,groupe_ethique_et_sante
374748,BC-2894,PJ00237,Barre crisp coco 35g,150,1,0,groupe_ethique_et_sante
374749,BC-2894,PJ00241,Barre crisp fruits rouges 35g,40,1,0,groupe_ethique_et_sante
374750,BC-2894,11787,Barre noix de coco (ronde),126,1,0,groupe_ethique_et_sante
374751,BC-2894,BC3719,Barre Praline,300,1,0,groupe_ethique_et_sante
374752,BC-2894,BC3704,barre Vanille Amande (low sugar),150,1,0,groupe_ethique_et_sante
374753,BC-2894,PJ00178,Biscuit cacao pépite chocolat,1512,1,0,groupe_ethique_et_sante
374754,BC-2894,10357,Biscuits au chocolat,1872,1,0,groupe_ethique_et_sante
374755,BC-2894,13129,Biscuits fruits rouges,576,1,0,groupe_ethique_et_sante
374756,BC-2894,08730,Biscuits orange,1368,1,0,groupe_ethique_et_sante
374757,BC-2894,12481,Boisson chocolat intense,300,1,0,groupe_ethique_et_sante
374758,BC-2894,PJ00153,BOUTEILLE BOISSON FRAMBOISE,144,1,0,groupe_ethique_et_sante
374759,BC-2894,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,192,1,0,groupe_ethique_et_sante
374760,BC-2894,13588,Cappuccino,150,1,0,groupe_ethique_et_sante
374761,BC-2894,PJ00129,Chips Barbecue,80,1,0,groupe_ethique_et_sante
374762,BC-2894,PJ00130,Chips oignon,160,1,0,groupe_ethique_et_sante
374763,BC-2894,PJ00292,Chorizo,50,1,0,groupe_ethique_et_sante
374764,BC-2894,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
374765,BC-2894,CNTRANS,Confort Transit (90),10,1,0,groupe_ethique_et_sante
374766,BC-2894,PLxxx,crème aux oeufs,150,1,0,groupe_ethique_et_sante
374767,BC-2894,PB01020,Dessert choco caramel pépite sans gluten,150,1,0,groupe_ethique_et_sante
374768,BC-2894,12771,Desserts chocolat,300,1,0,groupe_ethique_et_sante
374769,BC-2894,12773,Desserts entremet vanille,150,1,0,groupe_ethique_et_sante
374770,BC-2894,BG418,Entremets banane,100,1,0,groupe_ethique_et_sante
374771,BC-2894,BG400,Entremets noix de coco,200,1,0,groupe_ethique_et_sante
374772,BC-2894,BG435,Entremets poire belle hel,200,1,0,groupe_ethique_et_sante
374773,BC-2894,BG504,Entremets pomme caramel,200,1,0,groupe_ethique_et_sante
374774,BC-2894,BG207,Entremets praline,200,1,0,groupe_ethique_et_sante
374775,BC-2894,BG427,Flan Patissier cafe,200,1,0,groupe_ethique_et_sante
374776,BC-2894,BG428,Flan Patissier caramel,300,1,0,groupe_ethique_et_sante
374777,BC-2894,BG426,Flan Patissier chocolat,800,1,0,groupe_ethique_et_sante
374778,BC-2894,BG434,Flan Patissier citron,300,1,0,groupe_ethique_et_sante
374779,BC-2894,BG424,Flan Patissier pistache,200,1,0,groupe_ethique_et_sante
374780,BC-2894,BG425,Flan Patissier vanille,600,1,0,groupe_ethique_et_sante
374781,BC-2894,09976,Fromage blanc abricot,150,1,0,groupe_ethique_et_sante
374782,BC-2894,CNMGF2,M.G.F.2,210,1,0,groupe_ethique_et_sante
374783,BC-2894,09974,Mousse au chocolat,300,1,0,groupe_ethique_et_sante
374784,BC-2894,CNOMEGA,OMEGA 3,60,1,0,groupe_ethique_et_sante
374785,BC-2894,PJ00131,PAIN CEREALES (2 tranches),2448,1,0,groupe_ethique_et_sante
374786,BC-2894,FS17,Pain de mie (2 tranches),1500,1,0,groupe_ethique_et_sante
374787,BC-2894,PJ00224,Saucisson,50,1,0,groupe_ethique_et_sante
374792,BC-2894,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
374788,BC-2894,PC01691,Stick draineur thé citron 7g,1200,1,0,groupe_ethique_et_sante
374789,BC-2894,PC01692,Stick draineur thé fruits rouges  7g,600,1,0,groupe_ethique_et_sante
374790,BC-2894,PC01693,Stick draineur thé pêche 7g,1200,1,0,groupe_ethique_et_sante
374791,BC-2894,PJ00159,TORTITOS POULET MAÏS,80,1,0,groupe_ethique_et_sante
374508,BC-2895,11786,Barre (Cacao)chocolat ronde,126,1,0,groupe_ethique_et_sante
374509,BC-2895,BC3707,Barre céréalière Fruits rouges,324,1,0,groupe_ethique_et_sante
374510,BC-2895,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
374511,BC-2895,PJ00083,Barre crisp caramel,896,1,0,groupe_ethique_et_sante
374512,BC-2895,PJ00236,Barre crisp chocolat 35g,900,1,0,groupe_ethique_et_sante
374513,BC-2895,PJ00237,Barre crisp coco 35g,400,1,0,groupe_ethique_et_sante
374514,BC-2895,11787,Barre noix de coco (ronde),126,1,0,groupe_ethique_et_sante
374515,BC-2895,BC3719,Barre Praline,300,1,0,groupe_ethique_et_sante
374516,BC-2895,BC3704,barre Vanille Amande (low sugar),300,1,0,groupe_ethique_et_sante
374517,BC-2895,PJ00178,Biscuit cacao pépite chocolat,720,1,0,groupe_ethique_et_sante
374518,BC-2895,10357,Biscuits au chocolat,3024,1,0,groupe_ethique_et_sante
374519,BC-2895,13129,Biscuits fruits rouges,720,1,0,groupe_ethique_et_sante
374520,BC-2895,08730,Biscuits orange,720,1,0,groupe_ethique_et_sante
374521,BC-2895,PJ00284,Bouchées chocolat blanc,100,1,0,groupe_ethique_et_sante
374522,BC-2895,PJ00283,Bouchées chocolat noir,100,1,0,groupe_ethique_et_sante
374523,BC-2895,PJ00153,BOUTEILLE BOISSON FRAMBOISE,96,1,0,groupe_ethique_et_sante
374524,BC-2895,PJ00157,BOUTEILLE BOISSON PÊCHE-PASSION,36,1,0,groupe_ethique_et_sante
374525,BC-2895,PJ00287,Bouteille boisson vanille,36,1,0,groupe_ethique_et_sante
374526,BC-2895,BG355,Cereales pomme cannelle,100,1,0,groupe_ethique_et_sante
374527,BC-2895,PJ00129,Chips Barbecue,160,1,0,groupe_ethique_et_sante
374528,BC-2895,PJ00130,Chips oignon,240,1,0,groupe_ethique_et_sante
374529,BC-2895,CNCIRCU1,Confort Circulatoire (60),30,1,0,groupe_ethique_et_sante
374530,BC-2895,BG309,Crepes orange,100,1,0,groupe_ethique_et_sante
374531,BC-2895,12771,Desserts chocolat,300,1,0,groupe_ethique_et_sante
374532,BC-2895,ENxxx,Entremet délice aux fraises,150,1,0,groupe_ethique_et_sante
374533,BC-2895,BG400,Entremets noix de coco,200,1,0,groupe_ethique_et_sante
374534,BC-2895,BG435,Entremets poire belle hel,100,1,0,groupe_ethique_et_sante
374535,BC-2895,BG207,Entremets praline,100,1,0,groupe_ethique_et_sante
374536,BC-2895,BG427,Flan Patissier cafe,100,1,0,groupe_ethique_et_sante
374537,BC-2895,BG428,Flan Patissier caramel,100,1,0,groupe_ethique_et_sante
374538,BC-2895,BG426,Flan Patissier chocolat,100,1,0,groupe_ethique_et_sante
374539,BC-2895,BG434,Flan Patissier citron,100,1,0,groupe_ethique_et_sante
374540,BC-2895,BG424,Flan Patissier pistache,100,1,0,groupe_ethique_et_sante
374541,BC-2895,BG425,Flan Patissier vanille,200,1,0,groupe_ethique_et_sante
374542,BC-2895,09976,Fromage blanc abricot,150,1,0,groupe_ethique_et_sante
374543,BC-2895,CNMGF2,M.G.F.2,120,1,0,groupe_ethique_et_sante
374544,BC-2895,CNOMEGA,OMEGA 3,30,1,0,groupe_ethique_et_sante
374545,BC-2895,PJ00131,PAIN CEREALES (2 tranches),2160,1,0,groupe_ethique_et_sante
374546,BC-2895,FS17,Pain de mie (2 tranches),1800,1,0,groupe_ethique_et_sante
374547,BC-2895,PJ00147,Pate Fusilli,140,1,0,groupe_ethique_et_sante
374558,BC-2895,sp-plaqCN,Plaquette CN A5 3 volets,50,1,0,groupe_ethique_et_sante
374548,BC-2895,PRNPC3,Pulvérisateurs,50,1,0,groupe_ethique_et_sante
374549,BC-2895,13589,Riz au lait,150,1,0,groupe_ethique_et_sante
374550,BC-2895,PJ00224,Saucisson,350,1,0,groupe_ethique_et_sante
374551,BC-2895,SRNPC4,SHAKER,75,1,0,groupe_ethique_et_sante
374552,BC-2895,A0285-01,Soupe marocaine,150,1,0,groupe_ethique_et_sante
374553,BC-2895,FS12MF993,spaghetti bolognaise,100,1,0,groupe_ethique_et_sante
374554,BC-2895,PC01691,Stick draineur thé citron 7g,1800,1,0,groupe_ethique_et_sante
374555,BC-2895,PC01692,Stick draineur thé fruits rouges  7g,900,1,0,groupe_ethique_et_sante
374556,BC-2895,PC01693,Stick draineur thé pêche 7g,1200,1,0,groupe_ethique_et_sante
374557,BC-2895,PJ00160,TORTITOS BACON,160,1,0,groupe_ethique_et_sante
372811,BC-2896,CNSTRESS2,Anti stress 2,30,1,0,groupe_ethique_et_sante
372812,BC-2896,BC3707,Barre céréalière Fruits rouges,216,1,0,groupe_ethique_et_sante
372813,BC-2896,BC3706,Barre céréalière Raisin amande,216,1,0,groupe_ethique_et_sante
